ticker,dt,open,high,low,close,adj_close,volume,ema_9,ema_21,sma_50,macd,macd_signal,macd_hist,retorno_log,rsi_14,stoch_k,stoch_d,roc_10,vol_ratio,volatilidad_20,atr_14,bb_upper,bb_mid,bb_lower,bb_width,sent_pos,sent_neg,sent_neu,retorno_3d,target
DIS,2025-05-27,0.39138405132905607,0.4318728935965339,0.3879755753875065,0.47213411871318556,0.4505170675631902,0.14949325385556791,0.5097537320968666,0.42222785088514714,0.0682415293342995,0.9181298196764529,0.9955741990002327,0.3601119847605944,0.8510739165847235,0.7969108225613831,0.8830049238583311,0.8881359495872477,0.3668032488728893,0.1130141774807223,0.9686940277689944,0.6067351947433025,0.8430826694482096,0.4416815791330082,0.2485110040944376,0.8161336575231806,0.1863846153846154,0.08141538461538461,0.7321923076923077,0.06810380615830214,1
DIS,2025-05-28,0.4450045829514204,0.41165142031776636,0.43588539220291267,0.43407340280924345,0.4126185469192629,0.03858960473046835,0.5191962878441521,0.4424703151969629,0.07826831912919996,0.8961134142188562,1.0,0.3075750378506703,0.5961773999150325,0.7452882424564004,0.7363242757633867,0.8265882186981877,0.3226822212056013,0.01715817853126579,0.9857619754454752,0.5434483564810538,0.8493307248347959,0.47387778991890084,0.29210032316422696,0.7632166813337116,0.1863846153846154,0.08141538461538461,0.7321923076923077,0.15635744530308449,1
DIS,2025-05-29,0.4362969752520627,0.401540683678383,0.40535462658525123,0.45672859084730355,0.435176104043026,0.13645079172017258,0.530742760823669,0.46254807724160285,0.08871562216701623,0.8769781916088751,0.9988591602238182,0.27026939320689447,0.6937773479251083,0.7606449659742062,0.7581996122729177,0.7973193160361913,0.29620365717328584,0.10113689368041133,0.9791223184728679,0.5062851247217947,0.8428553664891707,0.5072130907860068,0.3438474766954962,0.695164830860725,0.1863846153846154,0.08141538461538461,0.7321923076923077,0.16380846558627948,1
DIS,2025-05-30,0.4362969752520627,0.4540202214732787,0.4452794739314241,0.5029451744449478,0.48119899460352045,0.2168416132445072,0.5481254619459781,0.48421905918186425,0.09922895345391769,0.8653668253264963,0.9951057382940458,0.2527607977455867,0.7311937769229793,0.7920028138485972,0.7224325832161962,0.7395587313903738,0.33972042976853484,0.1647410406782972,0.9714061925462147,0.49249911699447535,0.8222248999657449,0.5423837967355256,0.40549595303950037,0.6096941027791838,0.1863846153846154,0.08141538461538461,0.7321923076923077,0.04218529297448881,1
DIS,2025-06-02,0.46700274977085243,0.46605681271064014,0.48661343353687236,0.49886724059809673,0.4771345288002298,0.08279073507718673,0.5613122591050832,0.5036180529894692,0.11084717411599154,0.8490064866621692,0.988100402545083,0.23096762907642282,0.6508292436585154,0.7856286801360582,0.6759554913810878,0.7178430593989557,0.3074714989302537,0.05130058154970084,0.9748370223621399,0.45328898664918416,0.7915282530618377,0.5747540462811931,0.46821986227247825,0.5198674937696157,0.1863846153846154,0.08141538461538461,0.7321923076923077,-0.03971471184366515,0
DIS,2025-06-03,0.46929422548121025,0.5185363505055367,0.49929544387036184,0.5283189850475756,0.5064616339061292,0.13787566186097588,0.5770522574119168,0.5234318496107466,0.12250657906474238,0.8362959223296857,0.9793864622558939,0.21951716974557928,0.7040868854868957,0.807039707299943,0.6726206018897973,0.6870588430552698,0.3426373355167111,0.09836246329982472,0.9650322714723607,0.4579108886942168,0.7287241331619834,0.6087538296925166,0.5497210511944468,0.3944828408842302,0.1863846153846154,0.08141538461538461,0.7321923076923077,0.026723710875930173,1
DIS,2025-06-04,0.5210815765352885,0.4877226769378913,0.5209018318459373,0.5233348436792022,0.5014985151698994,0.03424211735200322,0.5887658410767411,0.5410757433231179,0.13348160788123842,0.819212340078429,0.9682357684478498,0.20318691519572185,0.6494312535756961,0.7982845449646497,0.655101599941786,0.6628387504592776,0.3474613827881819,0.013623442168330765,0.9668499030320152,0.41755922679635293,0.5957558177928179,0.6424847168215018,0.666691048695828,0.1972985371991916,0.1863846153846154,0.08141538461538461,0.7321923076923077,0.19522999536098173,1
DIS,2025-06-05,0.5151237396883594,0.5016851227732309,0.4673555659934241,0.4798368826461257,0.4581852684782657,0.10793077191774453,0.5904707610957329,0.5538984416176529,0.14248587687432224,0.7906464424973347,0.9523264943576117,0.17129660429522503,0.5881024104236413,0.7210480149454205,0.5022128834929215,0.600340598103914,0.37191197790639885,0.102803651451929,0.37840279441539637,0.4081864075163605,0.549570440663298,0.6590020828664436,0.7142959710634349,0.12216255477729973,0.1863846153846154,0.08141538461538461,0.7321923076923077,0.6105214949921345,1
DIS,2025-06-06,0.4981668194317139,0.4959075589792974,0.531705025833725,0.5419120978704122,0.5199961681803877,0.038659968688038865,0.6027745160334499,0.5701466068748893,0.15330417196824087,0.7760269229149956,0.9360223726686223,0.16865047626211774,0.7559342419086346,0.7748695677920671,0.7203953066505959,0.6175259668120596,0.38933322946916354,0.044436459656332514,0.3239750908564457,0.4141299058523419,0.526339816193393,0.6728930312673107,0.7463528693740473,0.07598559407676145,0.1863846153846154,0.08141538461538461,0.7321923076923077,0.48763071092708254,1
DIS,2025-06-09,0.5265811182401468,0.5869041887337509,0.5678722404884926,0.6216583597643854,0.5994060679600581,0.09318449680974841,0.6266721596739018,0.5908160449293698,0.16584587105850002,0.776286997566497,0.9230427032382615,0.19092977172724684,0.7822839125980457,0.8367640360435579,0.8255506607791597,0.6788393746313998,0.47159416061614967,0.1047739260778043,0.3351822614496345,0.43826624642761225,0.5101373904737443,0.6882713072310387,0.7769789502465927,0.03528037432963374,0.1863846153846154,0.08141538461538461,0.7321923076923077,0.22204718417047165,1
DIS,2025-06-10,0.5976168652612284,0.7982667308618208,0.6406763738844532,0.7607612143180784,0.737917223572989,0.36931277030439946,0.670305157373237,0.6198947227878584,0.18288149279866772,0.8009172623371976,0.9186848242233623,0.24870994156000575,0.8708011779163123,0.9253339962462482,0.7990469748184134,0.7856156138591871,0.47878913551725555,0.3986717596565055,0.23220121123191573,0.5528676418531432,0.5753282580468992,0.7013080580425664,0.7626041910952428,0.0836501669710841,0.1863846153846154,0.08141538461538461,0.7321923076923077,-0.04830493805791136,0
DIS,2025-06-12,0.7506874427131072,0.7448242657679351,0.7407233442930954,0.755323969188944,0.7325024975252834,0.09368458350819614,0.7372253405538176,0.6723665924161697,0.21730730464183523,0.8241956059256835,0.9222757884476394,0.2904018132738109,0.5950411953221126,0.870150402709276,0.7894088831250082,0.8237302373254228,0.48480436234016944,0.11772683919152487,0.23024419869000912,0.4770359359219182,0.6740774072408948,0.7231572806507773,0.7438833876002646,0.15299762349907847,0.1863846153846154,0.08141538461538461,0.7321923076923077,-0.02956214152711789,0
DIS,2025-06-16,0.7117323556370296,0.7905633124699092,0.7505871301080322,0.7947439963751695,0.7717558401036415,0.13418909308397686,0.7769076267732533,0.7138335474627509,0.25911302385537116,0.8139401784811433,0.9203198835778881,0.27266059078079086,0.7630438463119853,0.8654740550516818,0.8263379594637875,0.7730159144177885,0.48194558946072785,0.15835479431315153,0.23385444002606848,0.4443571156558864,0.7380868628654333,0.7417946243458147,0.7382503438713899,0.19055949215595203,0.1863846153846154,0.08141538461538461,0.7321923076923077,-0.10815571396484225,0
DIS,2025-06-17,0.7561869844179645,0.741935483870968,0.74025364020667,0.7335749886724052,0.7108481550244736,0.1253709814012982,0.7857026169946915,0.7297181898866167,0.2876432300285803,0.795525036177358,0.9151873467361538,0.24351846059840343,0.5647305980228845,0.7577964348255816,0.6990217415686064,0.7405021320323304,0.4314368128714221,0.14574445664645708,0.246204829079686,0.4045351150564821,0.7597736755254676,0.7504488936301654,0.7397416960838736,0.19957370925664447,0.1863846153846154,0.08141538461538461,0.7321923076923077,-0.024122441121734783,0
DIS,2025-06-18,0.7053162236480288,0.7140105922002897,0.7022076092062006,0.7213411871318529,0.6986638809946308,0.09873319746388193,0.7905821326890345,0.7432537549752309,0.316140422077245,0.7728830837313573,0.9055419063690942,0.21327458785654768,0.6386757297544184,0.73664560768353,0.6386717156069064,0.7205206947979863,0.42757433087646146,0.11438883818884003,0.2457854556080178,0.37563435315625104,0.7769616472617411,0.7591505116947492,0.7436011165287675,0.20383837667975763,0.1863846153846154,0.08141538461538461,0.7321923076923077,0.08369080498044523,1
DIS,2025-06-20,0.7222731439046743,0.7284545016851229,0.7050258337247541,0.7109198006343451,0.6882860362106955,0.3248829570955769,0.7926489859789188,0.7547879724871098,0.34575075703221625,0.7475762004477446,0.8916341611167133,0.1847101379818198,0.6414070592160168,0.717818225113468,0.5914451864363205,0.6360257945873607,0.446766964038547,0.3434327090054556,0.20184399038103407,0.36853235189654987,0.7852137775271952,0.7704942236887549,0.7558665522197674,0.19483503295861943,0.1863846153846154,0.08141538461538461,0.7321923076923077,0.15071843270326868,1
DIS,2025-06-23,0.6494042163153066,0.67741935483871,0.6167214654767497,0.7163570457634796,0.6937007622584019,0.10292487893629801,0.7952608128957728,0.7656758177596172,0.3674452053070043,0.7238675019093134,0.8747075718934121,0.16447892045818469,0.6656355975016857,0.7232472096337449,0.604488885587212,0.6020207286595155,0.4143280465235278,0.1101994367187238,0.2012071711757304,0.3790169056771483,0.7931258032520301,0.7809679018459783,0.7670416093801489,0.18687168552082373,0.1863846153846154,0.08141538461538461,0.7321923076923077,0.27498339591375,1
DIS,2025-06-24,0.6993583868010997,0.7298988926336065,0.7449506810709252,0.7571363842319894,0.7571356236058335,0.10298016490296055,0.808577515900593,0.7802856497376451,0.3954195903480704,0.7141638812919293,0.8587922852047312,0.1712563100010665,0.7540499136143556,0.785054767202899,0.7572990628342982,0.6446929902920931,0.40425880165035105,0.1099602893255749,0.17664783044250965,0.3765033721090013,0.7981208030807467,0.7958966843216828,0.7861809721854249,0.16919434515291837,0.1863846153846154,0.08141538461538461,0.7321923076923077,0.22082577706549622,1
DIS,2025-06-25,0.7461044912923915,0.7607125662012519,0.7862846406763735,0.7920253738106027,0.7920234288399168,0.06845407872219053,0.8254056189036696,0.7961586984744287,0.4243118680942315,0.7094017202189642,0.8448949811108764,0.18478011090899787,0.710036717905853,0.8166578897982332,0.8413413636818267,0.7345848685616166,0.3475846504152721,0.07696607183781785,0.12312267879972472,0.3480493695449439,0.8170749486230484,0.8078720866303519,0.7938946954491115,0.17030794360027957,0.1863846153846154,0.08141538461538461,0.7321923076923077,0.26258891288696873,1
DIS,2025-06-26,0.8015582034830429,0.8545979778526727,0.8356035697510569,0.8844585410058894,0.8844569536121742,0.1554867552414866,0.8552277729538869,0.8174544854391632,0.4550831163932969,0.720946028673558,0.8366014820775625,0.22233481735686975,0.7953542640667286,0.8913998803589652,0.9327722650181012,0.8526739482225579,0.3770521905973984,0.16282695442414596,0.12898728036938745,0.3628713774358462,0.845728821733359,0.8244177659661762,0.8032919034037285,0.174329556460652,0.1863846153846154,0.08141538461538461,0.7321923076923077,0.10399818451889731,1
DIS,2025-06-27,0.8872593950504122,0.915743861338469,0.9201503053076561,0.9243316719528769,0.9243306860325609,0.2307761898419575,0.8861426886074764,0.8397760179010545,0.4862945530195999,0.7338265144073753,0.8331179262412447,0.25456934422613403,0.7161539297823174,0.9200368256309762,0.8971664514234585,0.9029866116955204,0.42008513860033647,0.2343547263351225,0.1299889523681802,0.3503163099981538,0.8779298107841322,0.8415706614160707,0.8117585637874982,0.18097390827642434,0.1863846153846154,0.08141538461538461,0.7321923076923077,0.0313726070799345,1
DIS,2025-07-02,0.9546287809349217,0.9523350987000487,0.9694692343823395,0.9533303126415946,0.9533293494573867,0.07701837755791832,0.9675703374360207,0.9056040001017998,0.5856388058024153,0.7569455188406409,0.8408392275641314,0.2890146433044797,0.6236005673133699,0.8668491272535818,0.7985981574082383,0.8580410446368175,0.4472580499890836,0.07747753992235414,0.1547228487784733,0.27299723970197787,0.977097467728238,0.8929420084616746,0.8357208748772766,0.20322081668003916,0.1863846153846154,0.08141538461538461,0.7321923076923077,-0.05513287971443004,0
DIS,2025-07-03,0.9431714023831343,0.9783341357727497,0.9868482855800851,0.9995468962392389,0.9995483926885234,0.0,0.9893294098768353,0.9254989329040306,0.61733436621968,0.7578268565874006,0.8423798670059446,0.2882397122650941,0.7246376244037,0.9034320137799013,0.8983076838133518,0.85769058540124,0.4784800169975606,0.0,0.15282744582039376,0.2595609575128156,1.0,0.9104068299975636,0.8493930348674272,0.19995725336253567,0.1863846153846154,0.08141538461538461,0.7321923076923077,-0.15367062496006767,0
DIS,2025-07-07,0.9495875343721352,0.9961482908040447,0.9718177548144666,0.9614861803352968,0.9614856512040584,0.06964021400695095,1.0,0.9407580254261916,0.6473447890122319,0.7451652094992192,0.8405146745968335,0.2654150397451823,0.6019332271457568,0.8184689075323505,0.816193956185612,0.846086490712106,0.4641019409341726,0.0725982475428993,0.14716646145148338,0.24511827547104204,0.999717584473192,0.9280557679052372,0.8751820909222716,0.1736367140901408,0.1863846153846154,0.08141538461538461,0.7321923076923077,-0.07539829390721808,0
DIS,2025-07-08,0.9500458295142069,0.9528165623495424,0.9361202442461245,0.9007702763932937,0.9007695571055168,0.059573142077395336,0.997790421186445,0.9501200804710983,0.674002694152648,0.7171634936933661,0.8321718301230296,0.2220041217826811,0.5681789584511572,0.6930123610507631,0.68520957043235,0.8052986996784874,0.42890084271378703,0.06150714947408693,0.1690746011404286,0.2268353763847163,0.9911245283988626,0.9414081239309531,0.8989754191321668,0.14566891904130475,0.1863846153846154,0.08141538461538461,0.7321923076923077,-0.09808876554713808,0
DIS,2025-07-09,0.8868010999083404,0.8873375060182962,0.8792860497886332,0.845944721341187,0.8459471665062468,0.062136400531750485,0.9863198250130276,0.9545589626512117,0.699436075400925,0.6787303154883202,0.8160947803558851,0.1701722314401285,0.5759859290288791,0.5906822084679461,0.5669398222743707,0.6861000796746671,0.3656618476625716,0.06522186837101603,0.1708210950766692,0.20463857310056388,0.9829907833781188,0.9500534353379617,0.9156944501053625,0.12515037541708263,0.1863846153846154,0.08141538461538461,0.7321923076923077,-0.03428491312834936,0
DIS,2025-07-10,0.8308890925756183,0.8680789600385177,0.8797557538750587,0.8889895786135025,0.8889912734870018,0.0662526920496267,0.9847616603512623,0.9617915241096036,0.7257550855507677,0.6536178323590205,0.7970893080725374,0.1505469863141438,0.7212588202630724,0.6420459643683142,0.6597999773433249,0.6298425223837217,0.3696066800625203,0.08109398082161799,0.09279852606680006,0.19831217838425397,0.988396700704155,0.9553510600128194,0.9206292855698703,0.12277449380118607,0.1863846153846154,0.08141538461538461,0.7321923076923077,-0.13150008723227358,0
DIS,2025-07-14,0.7923923006416125,0.7982667308618208,0.8318459370596525,0.8169460806524693,0.8169439413914068,0.06536309058605638,0.9589237414475997,0.9638215221103072,0.7741925587163703,0.5795107230217633,0.7437374362609162,0.08805317404750695,0.6641192477756432,0.5150278740799371,0.29043676885267694,0.4618135906465649,0.2645885453815489,0.08585331428047906,0.11078011035978208,0.14108533840538884,0.9882519570307204,0.9596745155268,0.926985441039883,0.11639345427230097,0.1863846153846154,0.08141538461538461,0.7321923076923077,0.12424059680157273,1
DIS,2025-07-15,0.8130155820348302,0.7852672123254703,0.798027242837013,0.7720888083371094,0.7720888434747311,0.09276231306432522,0.9421544068179246,0.9615287978910771,0.7978390921582612,0.5401057755454386,0.7114324211942757,0.06141818548657471,0.5898053153761285,0.4398850402387068,0.025984049480154356,0.23381928973019994,0.20492045667267395,0.12370431529337235,0.11663947115322199,0.11144199137509381,0.9848666042872072,0.9621227353966204,0.9322730037658968,0.10956465040132454,0.1863846153846154,0.08141538461538461,0.7321923076923077,0.14319222474963778,1
DIS,2025-07-16,0.77314390467461,0.8016369764082816,0.798027242837013,0.8101495242410506,0.8101515849591951,0.06270433818928406,0.9354756069436689,0.9622717131716447,0.8207959972208103,0.5147399846289546,0.6793826042809588,0.06312843265444759,0.7146578336961675,0.4962091724127472,0.11866591797942706,0.09859007364242196,0.2354533314793525,0.09189934219673555,0.10006211312260266,0.12009289729790928,0.9848260551330625,0.9634691363534498,0.9342501101929561,0.10758850436870065,0.1863846153846154,0.08141538461538461,0.7321923076923077,0.05704424011396614,1
DIS,2025-07-17,0.7910174152153981,0.8892633606162743,0.8388914983560358,0.9184413230629804,0.9184415442233043,0.14277349590758195,0.9492986453764987,0.9709906116475526,0.84604529971406,0.5157716513580659,0.6539951506231301,0.10777721925674288,0.8182651782471113,0.6341066983109046,0.5074909661676198,0.17666813669240344,0.301510773276988,0.1857029580663861,0.12772708624186568,0.16242361518946302,0.9879793993315094,0.9707486913900878,0.943216027095632,0.10021005584796161,0.1863846153846154,0.08141538461538461,0.7321923076923077,-0.056735439907022456,0
DIS,2025-07-18,0.8927589367552704,0.878189696677901,0.8642555190230157,0.8826461259628458,0.8826459626762526,0.13154290567962787,0.9540216695482204,0.9762580722188297,0.8705909678357378,0.5064740158684755,0.6314104976744734,0.12656059175590756,0.6044778480625315,0.5712283014363634,0.3789636418012714,0.3036408615027686,0.26054955746049646,0.17031792052933298,0.13501602270358581,0.1493515008103362,0.9839328267251988,0.9772002826210304,0.9546586090116147,0.08704796898096293,0.1863846153846154,0.08141538461538461,0.7321923076923077,0.07802946907091246,1
DIS,2025-07-21,0.8515123739688351,0.8690418873375068,0.8872710192578674,0.8563661078386948,0.8563660665003177,0.05378319356873429,0.9531488492684286,0.9790946644740446,0.8864765975709936,0.49123683233151,0.6096149598510977,0.13184896038460556,0.6183073147774758,0.5258917641836728,0.28722827168944154,0.3642755888825267,0.2660958316667775,0.09158514531531013,0.13894823880395224,0.11967449500144689,0.9739412102157283,0.9830942459874703,0.9683293258803154,0.06895610009420441,0.1863846153846154,0.08141538461538461,0.7321923076923077,0.05872796036861416,1
DIS,2025-07-22,0.8368469294225473,0.8430428502648057,0.876937529356506,0.8663343905754415,0.8663333591829101,0.034232065358064584,0.9542146893062702,0.9824137315307624,0.9000459029721544,0.47931820896301286,0.5892626082608562,0.1415206807156001,0.6721466809253799,0.5396584050666581,0.32351641648421026,0.29809683414077587,0.3015732860212347,0.07014690311842046,0.1389129822083971,0.09337351334014421,0.9610595034176992,0.989147851525102,0.9837090779376076,0.047894865013563354,0.1863846153846154,0.08141538461538461,0.7321923076923077,0.021446436563725912,1
DIS,2025-07-23,0.8721356553620527,0.9272989889263368,0.9210897134805069,0.9515178975985501,0.951518358521465,0.10068579728646423,0.9701441272818725,0.9917584046257897,0.9144959185037989,0.48631815129292755,0.5746932805720999,0.1802764480299514,0.7829031479644133,0.6486958720444945,0.6336513436684383,0.3897123047947983,0.3735419782265301,0.15480040409716628,0.1504782978218,0.12224559220526998,0.962001779506207,0.9959641563335144,0.9931319039493207,0.039192752759573596,0.1863846153846154,0.08141538461538461,0.7321923076923077,-0.12237941598070823,0
DIS,2025-07-24,0.9330889092575614,0.9378911892152146,0.9356505401597,0.9066606252831901,0.9066586989147742,0.06156594987573222,0.9749480334347451,0.9969214930264894,0.9243743114762593,0.4800820746374024,0.5615121465055753,0.1895796274611592,0.5914364043012004,0.565897483261271,0.4703297803220904,0.455577011915956,0.3281745686792945,0.10539397294560678,0.1591418672471333,0.10229966222994291,0.9600232982970676,0.9999840037904617,0.9999840897858587,0.03162772341704791,0.1863846153846154,0.08141538461538461,0.7321923076923077,-0.10194460516716519,0
DIS,2025-07-25,0.9060494958753438,0.8921521425132406,0.8914983560356982,0.8849116447666514,0.884913122613666,0.03529003772010725,0.9749424412497625,1.0,0.9331213871001127,0.46851984837786254,0.5481385113743183,0.18828955385959228,0.6251934425477231,0.526907106635692,0.4460496243820757,0.49965427764182535,0.35673070131394063,0.07748700856564876,0.12489003301853846,0.08343045316782527,0.9600376463687263,1.0,1.0,0.031619111488358026,0.1863846153846154,0.08141538461538461,0.7321923076923077,-0.09882570055879814,0
DIS,2025-07-28,0.8496791934005499,0.8415984593163222,0.8454673555659937,0.8350702310829181,0.835072097510686,0.044980159876963605,0.9661166788266851,0.9990965697481737,0.9396712726928325,0.44687187487358737,0.5321433718360251,0.1707211646321941,0.5831964885799685,0.4410206621099487,0.23998390845475553,0.35804544810723804,0.32853296767695395,0.10019348274619767,0.1273644572099093,0.06347312615780543,0.9575998579832605,0.9968700216796629,0.9966979026844078,0.03366289524698597,0.1863846153846154,0.08141538461538461,0.7321923076923077,-0.06837027892189607,0
DIS,2025-07-29,0.8290559120073322,0.8131921039961485,0.8205730389854393,0.8142274580879016,0.8142297358325319,0.05104905121742212,0.955367210389551,0.9967271484015887,0.9464339159770514,0.423807586771632,0.5137045238260315,0.15434430046446856,0.6261256291728843,0.40649417005961574,0.14378931363684638,0.2405833236166114,0.3411542400869341,0.11967204815376324,0.09636792717970755,0.042853392281189895,0.942563265540155,0.9903557253073303,0.9949172340886419,0.028281314188520604,0.1863846153846154,0.08141538461538461,0.7321923076923077,-0.18475234322914735,0
DIS,2025-07-31,0.7777268560953248,0.7698603755416471,0.7839361202442463,0.777979157227005,0.7779779852839876,0.0749552058020109,0.9310975285733143,0.9887899223522885,0.9576378760713116,0.37743997306526444,0.47130023422830025,0.13035998813993338,0.6279613625063801,0.34536709595232307,0.0431810311274954,0.033222076860812494,0.24770939109160692,0.16327528647496153,0.09533533258676535,0.0,0.9234338321597733,0.977930669548543,0.9866397298001286,0.027242766154310066,0.1863846153846154,0.08141538461538461,0.7321923076923077,-0.04601104687298452,0
DIS,2025-08-01,0.6920256645279554,0.6726047183437656,0.642555190230155,0.6637970095151786,0.6637988842106219,0.11020754854484824,0.9007273581862609,0.9761838226174859,0.9615357937304161,0.3337658553801893,0.4430010765735706,0.08826401569499048,0.4830760175369326,0.17954480456124888,0.1253301471483559,0.02658200270989792,0.2071235117359571,0.20595817413237316,0.13171907117531434,0.028787161256169536,0.9196532679855229,0.9661571394042472,0.9714644199039708,0.04022936337200286,0.1863846153846154,0.08141538461538461,0.7321923076923077,-0.09693092168558715,0
DIS,2025-08-04,0.6984417965169571,0.7510832932113631,0.7440112728980743,0.7888536474852739,0.7888530542795493,0.11541448140506771,0.898564372868651,0.9740124586554009,0.9692858594668747,0.3261225143677085,0.41849178775246354,0.11366236734801921,0.8479796696992057,0.39083959617990405,0.4585098931843395,0.16763209773833132,0.2844189663709779,0.20938681054112968,0.21481833999560385,0.08941216401863239,0.9028427455498065,0.9601035338666151,0.9712597766940356,0.03243050207207161,0.1863846153846154,0.08141538461538461,0.7321923076923077,-0.3716243566761125,0
